epoch,lr,train_loss,val_loss,val_weighted_score,train_action_w_f1,val_action_w_f1,val_action_c_f1,val_action_c_acc,train_gaze_w_f1,val_gaze_w_f1,val_gaze_c_f1,val_gaze_c_acc,train_hands_w_f1,val_hands_w_f1,val_hands_c_f1,val_hands_c_acc,train_talk_w_f1,val_talk_w_f1,val_talk_c_f1,val_talk_c_acc,val_gaze_bin_w_f1,val_gaze_bin_c_f1,val_gaze_bin_c_acc
1,0.00075,1.204008967797148,0.4910405155713464,0.8241851121026469,0.7635680344756556,0.8840809193641498,0.8842849173842695,0.916013437849944,0.6561053706036594,0.5647598073937403,0.5687693540263048,0.6039387308533917,0.7329248652883671,0.8193131891723721,0.8201738943388865,0.9100399140313171,0.7298160826175193,0.7573695996599695,0.7570575479164764,0.7789153735402335,0.7109920280739359,0.7056925776036155,0.7437210046392577
2,0.00075,0.7752428982915214,0.482451816899497,0.8368552020476334,0.8561936784613927,0.9028761964782915,0.9030899567882664,0.9185730283154695,0.7748268517155739,0.5548968868635464,0.5598947343009387,0.6148796498905909,0.8143964738376956,0.8245483485191069,0.8252775082261857,0.9306109917101627,0.7532369693124669,0.7635688683409319,0.7636054265617536,0.7891537354023356,0.4881849071831541,0.48332770295655514,0.48616221404575266
3,0.00075,0.6350227442857548,0.47487421042725386,0.8454176608376753,0.8889939133199085,0.9172486095418012,0.9159248813588857,0.9347304431290994,0.8353162001885042,0.5382874012497887,0.5278366161820514,0.5667396061269147,0.8472976479107031,0.8736850206118916,0.8742645492284108,0.9450414491863678,0.7560311996868252,0.7536118889804768,0.75336593072613,0.7745960646296592,0.7428623573073143,0.7387022264665346,0.7771556550951848
4,0.00075,0.5468756791647635,0.5123675582188009,0.8613749303470998,0.9050102198621953,0.915104510290465,0.9154185511866658,0.9336106223004319,0.8617665661243533,0.6396166522975392,0.642002304414452,0.6805251641137856,0.8679636228130538,0.8681995884070188,0.8667569343525712,0.9384402824685293,0.7592978687678291,0.7519070351500232,0.7521181083801753,0.7733162693968965,0.6423572790409949,0.6351942863153694,0.6590945448728204
5,0.00075,0.49559588696548473,0.49689899213905375,0.8540976323805602,0.9166468166924292,0.923436894801238,0.9248692217740024,0.9369700847864342,0.8701844955565136,0.5349734227111204,0.5365091562222131,0.5995623632385121,0.8947515470125874,0.8794136316447766,0.8789250300812455,0.9514891003991404,0.7618761147443693,0.765846977839644,0.7664060139460422,0.7886738121900496,0.5662569305349966,0.5581078350059788,0.5693489041753319
6,0.00075,0.44109882198489075,0.47924808175812544,0.8579372076751346,0.9273659221438166,0.9210136016543693,0.9204338691239066,0.94432890737482,0.896440890391476,0.5998073880263308,0.5972969246734461,0.649890590809628,0.9075050274704872,0.8575111713439016,0.8554938161067955,0.9442738716610377,0.7629952893319651,0.768762550583899,0.769791579534069,0.7918733002719565,0.572935719897241,0.5668832500822639,0.5867861142217246
7,0.00075,0.41532129512060006,0.5020859660350746,0.8591283290078093,0.9348471643622815,0.9201606326095877,0.9200538395263788,0.940169572868341,0.9047874234493428,0.6016089257252941,0.5997109948754303,0.6411378555798687,0.9087998600512036,0.869272480692272,0.8688174735633433,0.94688363524716,0.7669574469772381,0.7646079785416069,0.7650448950339073,0.7872340425531915,0.5950251989388716,0.5875232137213316,0.6165413533834586
8,0.000375,0.36671933804068113,0.48620130766510444,0.860649248125617,0.942201521487858,0.9327822315235328,0.9336176113415394,0.9440089585666294,0.9126407806245778,0.5284171526136604,0.5330019009100521,0.6061269146608315,0.9222456966849057,0.8892785412371846,0.8902748454696692,0.9502609763586122,0.7673724220516385,0.7618822097675633,0.7627830100612935,0.7845144776835706,0.6409398083418194,0.6329567479876854,0.6589345704687251
9,0.000375,0.23882568037046392,0.5448300103404496,0.8600720677813534,0.9629791119380733,0.935552035790092,0.9339058422863821,0.9505679091345385,0.959817570178923,0.5467373611120544,0.5507139759407896,0.6083150984682714,0.9516268179498754,0.861960216908481,0.8625604597576794,0.9514891003991404,0.773849095786403,0.7492520224343772,0.7494967162799908,0.7715565509518477,0.5850876563074882,0.5768162233043795,0.6011838105903056
