epoch,lr,train_loss,val_loss,val_weighted_score,train_action_w_f1,val_action_w_f1,val_action_c_f1,val_action_c_acc,train_gaze_w_f1,val_gaze_w_f1,val_gaze_c_f1,val_gaze_c_acc,train_hands_w_f1,val_hands_w_f1,val_hands_c_f1,val_hands_c_acc,train_talk_w_f1,val_talk_w_f1,val_talk_c_f1,val_talk_c_acc,val_gaze_bin_w_f1,val_gaze_bin_c_f1,val_gaze_bin_c_acc
1,0.00075,0.7060742294141763,0.19728399481071787,0.7457026511830008,0.7413817374843691,0.8899377053982153,0.8893301908431342,0.9176131818908975,0.6469661902926117,0.5963054305246214,0.5926793571252932,0.6345733041575492,0.6742362173987818,0.8146031732098522,0.8143730518967827,0.9355234878722751,0.7304712614023352,0.762620354763049,0.7615940400473877,0.7856342985122381,0.618922441901878,0.614518862829879,0.6402175651895696
2,0.00075,0.40384959235048873,0.17370571733377524,0.7644683410915938,0.8668217563784563,0.9244854064979978,0.9231447491654304,0.9393697008478643,0.803149220250831,0.6006675439682563,0.6034623793196521,0.6345733041575492,0.7666615668885336,0.7793008325139819,0.7784919596816872,0.920785999385938,0.7564718121214409,0.7708188466209488,0.7714107057844453,0.793952967525196,0.6947600328854342,0.6884365712434348,0.7307630779075348
3,0.00075,0.30380508491542213,0.18953922011996435,0.738784959756241,0.8968232790008194,0.9017020696121965,0.9035767726626012,0.9320108782594785,0.8691148639015835,0.5503207602339406,0.556978035563731,0.6236323851203501,0.8009262745551581,0.8634904720019124,0.8626359130604055,0.934602394841879,0.7597048568100222,0.7679999370617093,0.7680700080274268,0.7905935050391937,0.6420885406255274,0.6362196240019014,0.6741321388577828
4,0.00075,0.22229940523330402,0.1564851659283883,0.7852383204305141,0.9190551841159124,0.9403105176188707,0.9378511670679264,0.9505679091345385,0.9058144544675049,0.6193007433355174,0.6207528765612612,0.6761487964989059,0.8373772899033827,0.9092164897718038,0.9104178669987764,0.9488793368130181,0.7644727997941969,0.7667342571960682,0.7669121489488165,0.7889937609982403,0.7482779621882396,0.7444193197101441,0.7881938889777635
5,0.00075,0.19038880019335266,0.1893029403559838,0.7542568121660401,0.9314263709890674,0.9323774650788212,0.9310122472279538,0.9457686770116781,0.9274717414542832,0.5555311692302267,0.563776655710154,0.6673960612691466,0.8559443824313591,0.8733588064863836,0.8723792670549047,0.9424316856002456,0.7667340263580389,0.7605891071153844,0.7596568498229256,0.7819548872180451,0.5953834650537,0.5890866810771584,0.6149416093425052
6,0.00075,0.1776385916338807,0.18146241836438295,0.7667062223778497,0.940154913674332,0.9384610225920159,0.938899282846461,0.957766757318829,0.9287639317674584,0.5777364305174896,0.5786162175033525,0.6148796498905909,0.8692793713126984,0.9137113723848374,0.9142628423604887,0.9574762050967147,0.7687665919046953,0.7620024605576876,0.7622221020481845,0.7845144776835706,0.7279340226750692,0.7196985465295129,0.7686770116781315
7,0.00075,0.16332110259077492,0.1839998546625893,0.8015728290765969,0.9498833479572384,0.9214530457900498,0.9215073695963156,0.9398496240601504,0.9328615548457192,0.6773594893274711,0.6773019382478724,0.6914660831509847,0.8743367655109459,0.8792450954378801,0.8781429615732987,0.9382867669634634,0.7700520582280921,0.7637416433505919,0.7640298493609465,0.7865941449368101,0.6626151255656229,0.6538984452700185,0.6890097584386499
8,0.00075,0.1511478947712,0.1884467177468848,0.7917802722379513,0.9571260469014008,0.9221409183113564,0.9233147310868404,0.9416093425051991,0.9415220983864353,0.6524334287061369,0.6513838180551867,0.7024070021881839,0.8907090519153141,0.8909948990887104,0.8924219622381001,0.9433527786306417,0.7713487769204954,0.7710387754189969,0.7708965402426828,0.7923532234842425,0.48026715726029046,0.47141286661169074,0.4780035194368901
9,0.00075,0.13712014628028693,0.24104619566604882,0.7492168528836509,0.9546987782538306,0.912879273527944,0.9125679782898964,0.9366501359782435,0.9472566728355368,0.5624373247894278,0.5678873687260837,0.6345733041575492,0.8921568656927508,0.9061755185747689,0.905530648417199,0.9479582437826221,0.7717664666069348,0.753879792685446,0.7547082861119987,0.7763557830747081,0.5526384880572663,0.5448233994023018,0.5587905935050392
10,0.00075,0.12082808103103397,0.1748378025572772,0.8149522270392224,0.9618002719273133,0.932638049554847,0.9334689766468857,0.949448088305871,0.9561382197155177,0.698757693314098,0.6936543039473796,0.7067833698030634,0.9102174082628016,0.8883927797410973,0.8886281473007545,0.9488793368130181,0.7733036625045087,0.7654441454217717,0.7663068681353071,0.7883538633818589,0.6287040816751869,0.6184838641338888,0.6515757478803391
