epoch,lr,train_loss,val_loss,val_weighted_score,train_action_w_f1,val_action_w_f1,val_action_c_f1,val_action_c_acc,train_gaze_w_f1,val_gaze_w_f1,val_gaze_c_f1,val_gaze_c_acc,train_hands_w_f1,val_hands_w_f1,val_hands_c_f1,val_hands_c_acc,train_talk_w_f1,val_talk_w_f1,val_talk_c_f1,val_talk_c_acc,val_gaze_bin_w_f1,val_gaze_bin_c_f1,val_gaze_bin_c_acc
1,0.00075,1.1544111391429819,0.08224351524575138,0.4850742623230274,0.055197263864447524,0.03427780437956603,0.0342999371132508,0.0729483282674772,0.5134150679542571,0.48452040249420375,0.4850742623230274,0.5426695842450766,0.20260741270384786,0.21633376746413707,0.21704851260195268,0.36889775867362606,0.400808094677897,0.30357926615324443,0.298743153581953,0.3324268117101264,0.5566772465549965,0.5519315673214573,0.5759078547432411
2,0.00075,0.9103723051469256,0.08996522598790473,0.5153977273241797,0.05274181294810216,0.02962560138165521,0.03073287981571272,0.07486802111662134,0.6454452467157,0.5146412499833953,0.5153977273241797,0.5448577680525164,0.2026097502669737,0.22602891416689633,0.22518808359903167,0.37319619281547434,0.4028709482086143,0.2919486521681922,0.28668168348355555,0.3245880659094545,0.5644651798632576,0.5603202860536851,0.5866261398176292
3,0.00075,0.7666886169183524,0.10538371506609472,0.5157344435364113,0.05428840760577572,0.033264584941047795,0.03321940159188507,0.06574948008318669,0.6968485847866128,0.5143865925509353,0.5157344435364113,0.5689277899343544,0.20857289018319827,0.22687691657326944,0.22737284714380016,0.39622351857537613,0.4083087454550116,0.2925682447536007,0.289146929412912,0.3263477843545033,0.5472202753989208,0.5426264851093444,0.5715885458326668
4,0.00075,0.6905632117508763,0.15834782485243912,0.4421179207636631,0.055683343941945455,0.02737359231016615,0.026905202227475486,0.05727083666613342,0.7448538631971224,0.44463050360989403,0.4421179207636631,0.5164113785557987,0.2092540969918895,0.23333217136666762,0.2332618355332617,0.408044212465459,0.41817280792150446,0.33542689377344176,0.33031992669508137,0.3541833306670933,0.47904766199296156,0.4753839978665664,0.48472244440889456
5,0.00075,0.6146741587712103,0.18800701344377171,0.4672550933093361,0.056592439857125455,0.02835257325097101,0.027764563674289144,0.06478963365861462,0.772382922454519,0.461789470329751,0.4672550933093361,0.5470459518599562,0.20748386181607392,0.2217953448622111,0.2241115669331756,0.37595947190666257,0.4119513190916405,0.30214558895767774,0.2990922367250955,0.3329067349224124,0.552491101488137,0.5504260077263065,0.5861462166053432
6,0.00075,0.5860812346953106,0.17144193773390273,0.4801282097847365,0.05385754662571241,0.03097471445028316,0.030304747628091468,0.05983042713165893,0.7901335401443891,0.4703160053560517,0.4801282097847365,0.5426695842450766,0.20747876805763532,0.22857516136990605,0.22862735680672927,0.39944734418176236,0.41325675606427503,0.3203025223413522,0.31563345674971993,0.3441049432090865,0.5367736504081076,0.5336439218523721,0.5629499280115181
7,0.000375,0.540096312292086,0.23267778637250944,0.4514279954795961,0.05555602641061955,0.03740028024253333,0.03716439480416183,0.07966725323948168,0.8183475299387283,0.4506099861328491,0.4514279954795961,0.5295404814004376,0.2079474106008419,0.23152810040146876,0.23266838019916164,0.42017193736567393,0.4159232964727717,0.3276293321840036,0.32375606931266426,0.3500239961606143,0.5417961520134598,0.5387709557411444,0.5640697488401856
8,0.000375,0.367840974856324,0.2359624850930184,0.5516163607616178,0.05434072460441002,0.03368212585768366,0.03302110759136918,0.07374820028795392,0.8597222285448627,0.5504791793149897,0.5516163607616178,0.5973741794310722,0.20950017168671262,0.2330977971096569,0.23278706725570433,0.41909732883021183,0.4198309468892574,0.31475081626006535,0.3125847487587964,0.3404255319148936,0.5737616345868165,0.5700295298957261,0.6095024796032634
9,0.000375,0.31071889877878184,0.2484471347585015,0.5073830934349108,0.057893540087617795,0.03214880818702462,0.03132700379539319,0.0625499920012798,0.8843914113514536,0.5089058264811113,0.5073830934349108,0.5667396061269147,0.20743127450427587,0.24557142635053822,0.24501184123848488,0.4407430150445195,0.4164301759967267,0.3116548904852361,0.30959903106973374,0.3401055831067029,0.5702396716791741,0.5673694111283234,0.5971844504879219
10,0.000375,0.31385467944909523,0.2753469387208377,0.47803777064091935,0.055787131914564185,0.02646431755493419,0.025259425485555688,0.05711086226203808,0.8819503251665357,0.47989031007453054,0.47803777064091935,0.5273522975929978,0.2127582552584848,0.2317961625736316,0.23129746241887314,0.41940435984034385,0.41442748692157805,0.2941293532392315,0.2915535006077623,0.3269876819708847,0.5526764141085746,0.5486515242556327,0.5824668053111502
