epoch,lr,train_loss,val_loss,val_weighted_score,train_action_w_f1,val_action_w_f1,val_action_c_f1,val_action_c_acc,train_gaze_w_f1,val_gaze_w_f1,val_gaze_c_f1,val_gaze_c_acc,train_hands_w_f1,val_hands_w_f1,val_hands_c_f1,val_hands_c_acc,train_talk_w_f1,val_talk_w_f1,val_talk_c_f1,val_talk_c_acc,val_gaze_bin_w_f1,val_gaze_bin_c_f1,val_gaze_bin_c_acc
1,0.00075,0.6895791871233391,0.2116529629707265,0.7110684432342872,0.7291815779798274,0.8742574405469955,0.8762786542668792,0.9078547432410814,0.6748329033096372,0.5339195395525063,0.5303273278238361,0.5995623632385121,0.6512397717722657,0.8319515900187133,0.8294787243395276,0.8953024255449801,0.7056932207361162,0.7328080603736657,0.7324363015297777,0.7621180611102224,0.5212317586105378,0.5160508634788927,0.5227963525835866
2,0.00075,0.4052592301569613,0.19773032431598195,0.70685690719157,0.8500690827881666,0.9158113689988941,0.9159819589874956,0.9294512877939529,0.8161142797299628,0.47520035331436195,0.47411400617314253,0.5733041575492341,0.7601187509018137,0.8687723116066653,0.8679106499795166,0.9252379490328523,0.7415185045286411,0.7575902891886315,0.7583638074061404,0.7830747080467125,0.5428279001122925,0.5359738712692255,0.5432730763077908
3,0.00075,0.30284396797424346,0.18883897373507147,0.7470732731458638,0.880478087209214,0.9198786652668344,0.91967766461432,0.9360102383618621,0.8779802115054446,0.5587103649742338,0.558599107472352,0.6105032822757112,0.8075003551919238,0.8822980540126063,0.8819582794554366,0.9361375498925392,0.747362144429063,0.7549457968638412,0.7550162346817921,0.7821148616221405,0.6959030465705636,0.6889781665192636,0.7230843065109582
4,0.00075,0.24783331254645197,0.17464169042898392,0.7572146169612954,0.9021484035377298,0.9303615130804542,0.9305125968553383,0.9400095984642457,0.9023082133588534,0.566316811468913,0.5696291131998382,0.6236323851203501,0.82179521314548,0.8884768837490353,0.8865066097813524,0.94688363524716,0.75256998050278,0.7555524170385812,0.7565103389479692,0.7848344264917613,0.5217075212517464,0.5148129474900225,0.5197568389057751
5,0.00075,0.2093465469617756,0.20084851937386075,0.7295498596171925,0.9191096701405318,0.9215078652005261,0.9221475098617916,0.9377699568069109,0.9130739492109369,0.5169215481315301,0.521551489430238,0.5864332603938731,0.8384515675916369,0.8407044153740577,0.8401506640536834,0.9303039607000307,0.755360736305426,0.7575968326333276,0.7575555346619025,0.7816349384098544,0.7280532689579682,0.7227409854652046,0.7590785474324108
6,0.00075,0.17741067760591014,0.2053435081101663,0.7448145992349385,0.9284755610208925,0.903664055650702,0.9038688913726864,0.9377699568069109,0.9299164967031912,0.5752237293957305,0.5728636802441535,0.6258205689277899,0.852130390922868,0.8611778415008928,0.8594316415352775,0.9390543444887933,0.7573168407668713,0.7456369866698057,0.7462671986119338,0.7734762438009919,0.5845894817566777,0.5809059758505571,0.597664373700208
7,0.00075,0.17491195513660918,0.20420102883716343,0.7568007841090918,0.940135722349995,0.9192738843434806,0.9182880192156619,0.9441689329707247,0.9290049641338468,0.5861478802628735,0.5865213037798275,0.6323851203501094,0.8701072582689401,0.8377349905811298,0.8383122108082695,0.9304574762050967,0.7610045335513264,0.7543712203031586,0.7544195644141616,0.7771556550951848,0.664208834618071,0.659246320116596,0.6917293233082706
8,0.000375,0.14583958193764737,0.2123037829734201,0.7515013448907021,0.9456826359995646,0.9201968690450756,0.9199619259583305,0.94432890737482,0.9463960284834939,0.563650889213045,0.5672769846119485,0.6258205689277899,0.8828865998038622,0.8834114854801434,0.883536674088321,0.94765121277249,0.7613663020947831,0.7606529903016972,0.7613400285932087,0.786114221724524,0.6732102640419279,0.6676535968063155,0.6958886578147496
9,0.000375,0.09561199629095542,0.20125746437932646,0.7514153614644314,0.9622627756283837,0.929954633227725,0.9304499784811476,0.9481682930731083,0.9692074612971869,0.5573631266826617,0.5572124051154259,0.6148796498905909,0.9055697749998166,0.8719881976716689,0.8720996479599717,0.9438133251458397,0.766344594718529,0.7668162111013332,0.7672461289594942,0.7904335306350984,0.6497365227104357,0.6442438919990287,0.6739721644536875
10,0.000375,0.08511700704576379,0.21777568495910588,0.7549931029497232,0.9656389759620132,0.9236764354067002,0.9244588733557989,0.938249880019197,0.9758129205644325,0.5733168451604073,0.5702678142513355,0.6258205689277899,0.9133784930753505,0.8844315257131781,0.8844687377152303,0.9464230887319619,0.7692085780395396,0.7631185102618468,0.7628531328150252,0.7859542473204287,0.6423267747888415,0.6365856789619341,0.6618141097424413
