run_dir,fusion,occ_enabled,seed,action_clean_f1,action_masked_f1,action_drop,gaze_clean_f1,gaze_masked_f1,gaze_drop,hands_clean_f1,hands_masked_f1,hands_drop,talk_clean_f1,talk_masked_f1,talk_drop,weighted_clean_f1,weighted_masked_f1,weighted_drop
/data/shared/scuppy/hyi/Ablation/Ablation_ex_Gaze_no_occ/artifacts/ablation_b_mediapipe_task_gated_no_gaze_occ_task_gated_late_no_gaze_occ_seed42,task_gated_late_no_gaze_occ,True,42,0.8969352063982258,0.8809171983347054,0.016018008063520384,0.6252798829363748,0.5394229082073857,0.08585697472898912,0.7112768962679059,0.7045478227730263,0.006729073494879612,0.7488074598129097,0.7522762143295915,-0.0034687545166817157,0.8302146895366505,0.8056240680591837,0.02459062147746651
/data/shared/scuppy/hyi/Ablation/Ablation_ex_Gaze_no_occ/artifacts/ablation_b_mediapipe_task_gated_no_gaze_occ_task_gated_late_no_gaze_occ_seed43,task_gated_late_no_gaze_occ,True,43,0.8838384668147218,0.8708630374466009,0.012975429368120905,0.5319888318569662,0.471285508704562,0.06070332315240423,0.7196934382923431,0.7088894879154475,0.010803950376895632,0.7449856733524356,0.7453429996531702,-0.00035732630073459504,0.8077038790457064,0.7884530512925081,0.0192508277531981
/data/shared/scuppy/hyi/Ablation/Ablation_ex_Gaze_no_occ/artifacts/ablation_b_mediapipe_task_gated_no_gaze_occ_task_gated_late_no_gaze_occ_seed44,task_gated_late_no_gaze_occ,True,44,0.8903796214227729,0.8710342893602803,0.01934533206249267,0.5866985818579797,0.5183735610079446,0.06832502085003511,0.7267928122366512,0.7158706565439277,0.010922155692723479,0.7343088598517946,0.7302710410638491,0.004037818787945513,0.8206652464908929,0.7955806544109731,0.025084592079919758
