run_dir,fusion,occ_enabled,seed,action_clean_f1,action_masked_f1,action_drop,gaze_clean_f1,gaze_masked_f1,gaze_drop,hands_clean_f1,hands_masked_f1,hands_drop,talk_clean_f1,talk_masked_f1,talk_drop,weighted_clean_f1,weighted_masked_f1,weighted_drop
/data/shared/scuppy/hyi/Compare/Compare_Spatiotemporal/artifacts/spatiotemporal_dms_spatiotemporal_decoupling_face_seed42,spatiotemporal_decoupling_face,False,42,0.8907447981434273,0.8756289849992018,0.015115813144225498,0.5500249876748237,0.40683895985396085,0.14318602782086282,0.7135252843585386,0.7052870431347685,0.008238241223770038,0.7459814299713201,0.7506908825305507,-0.004709452559230609,0.8146767067860424,0.7820293819175397,0.03264732486850275
