fusion,n,weighted_masked_f1_mean,weighted_masked_f1_std,weighted_drop_mean,weighted_drop_std,action_masked_f1_mean,action_masked_f1_std,action_drop_mean,action_drop_std,gaze_masked_f1_mean,gaze_masked_f1_std,gaze_drop_mean,gaze_drop_std,hands_masked_f1_mean,hands_masked_f1_std,hands_drop_mean,hands_drop_std,talk_masked_f1_mean,talk_masked_f1_std,talk_drop_mean,talk_drop_std
pose_guided_token_selection,3,0.7803750346846446,0.012732182175594822,0.016319950209997113,0.007619035926706585,0.8630072925303127,0.020375653194364633,0.0058171978861366975,0.005337337805090859,0.4582156598964287,0.028245964045497965,0.07700989246680394,0.06085353707494901,0.7038603155472654,0.007926363017490534,0.007492943379931967,0.002271560426472965,0.743030987484699,0.0025480876642038678,-0.0010573303662472222,0.002841228375559196
