epoch,lr,train_loss,val_loss,val_weighted_score,train_action_w_f1,val_action_w_f1,val_action_c_f1,val_action_c_acc,train_gaze_w_f1,val_gaze_w_f1,val_gaze_c_f1,val_gaze_c_acc,train_hands_w_f1,val_hands_w_f1,val_hands_c_f1,val_hands_c_acc,train_talk_w_f1,val_talk_w_f1,val_talk_c_f1,val_talk_c_acc,val_gaze_bin_w_f1,val_gaze_bin_c_f1,val_gaze_bin_c_acc
1,0.00075,1.212201432684279,0.4938891665787473,0.7773695186480964,0.7651294038375318,0.8493173685025497,0.8496265690441835,0.8947284345047923,0.6529847619211298,0.4100844167649943,0.40897278684998156,0.5010940919037199,0.7156648640596951,0.8433688877049292,0.8411624013300687,0.9212019009658132,0.718200869365564,0.7431643174700728,0.7433752431332763,0.7642172523961661,0.5977181740045077,0.593208528941365,0.6087859424920128
2,0.00075,0.7189667908387198,0.5094829758462605,0.831960953177187,0.8680978673635085,0.8939217316058492,0.893741539110568,0.9103833865814697,0.8037178413972268,0.5522633753060168,0.5462236497001665,0.6061269146608315,0.8211841303556845,0.8678198756740994,0.8682859860015663,0.9449639736317645,0.7403279401228949,0.7514198710893969,0.7515945948921585,0.7789137380191693,0.5951435984491826,0.5903507302839279,0.6078274760383386
3,0.00075,0.5646769355571165,0.4218429137036056,0.8573283524892026,0.8990513997560825,0.9237656911008159,0.924839916588314,0.9351437699680512,0.8560771947435011,0.53916228394058,0.5372308122821305,0.6258205689277899,0.8545367216990836,0.9226699618054088,0.9220580611295769,0.9567683581174307,0.7477723219048693,0.7422619700111606,0.7429996584421084,0.7821086261980831,0.6035367014817677,0.5993197474840504,0.618370607028754
4,0.00075,0.4822041930599004,0.4936545205910822,0.8588726644308078,0.9179212901222885,0.9098159943734604,0.9112172955198907,0.9277955271565496,0.879995567940641,0.6199910634651944,0.6200423670363525,0.6783369803063457,0.8803509888102943,0.9037266195479157,0.9034970602018716,0.9576881802851449,0.7512822399113561,0.753526954578198,0.7532899298248859,0.7800319488817892,0.6452983218525681,0.638264475247371,0.6624600638977636
5,0.00075,0.4257485500492458,0.4286195637732978,0.8525389981011049,0.9284001921795414,0.9300347702279853,0.9308610922228411,0.9487220447284345,0.8953888761719059,0.459451077654201,0.4592892919505822,0.5689277899343544,0.8997909704322434,0.9403154781510576,0.9400015070636228,0.9647401502376207,0.7549745917669007,0.7602374869153685,0.7608537809233324,0.7916932907348243,0.6051077312478266,0.6005242203758173,0.6204472843450479
6,0.00075,0.3753006500634578,0.43605241246940685,0.8628309302761998,0.9392492223537665,0.9248872913796703,0.9285760276095408,0.9432907348242812,0.9139288621823112,0.5863495008561936,0.5827863677315622,0.6849015317286652,0.9147926891894009,0.8692550120390422,0.869218253848153,0.9567683581174307,0.7589914058544216,0.769348426499899,0.7697586080994311,0.7984025559105431,0.7363408154573643,0.7313507584708931,0.7715654952076677
7,0.00075,0.33352583657803486,0.525591087841911,0.8424448931576347,0.9463890248016789,0.9341641364857126,0.9349454823826508,0.944888178913738,0.9345434368104029,0.5166168429474014,0.513334538661758,0.5689277899343544,0.9235449674590265,0.7447945328522919,0.7455473000013385,0.9377586999846697,0.7612946098017943,0.7282733332980107,0.7285628938076327,0.7471246006389777,0.6295808712275122,0.6254320713470625,0.6498402555910543
8,0.00075,0.31016569369263053,0.48623681254142126,0.8590917195549059,0.9538593556344703,0.9383466919123148,0.9369207489088667,0.947923322683706,0.9399280212964505,0.5818709345408519,0.5781692821369253,0.6367614879649891,0.9337371056664858,0.7820283244854398,0.7834093382442422,0.9426644182124789,0.7644022506786223,0.7626993734838035,0.7636173834747253,0.7856230031948882,0.7353412285552161,0.7300520533298456,0.7720447284345048
9,0.00075,0.2791583991269002,0.4813703187625611,0.8703727366159504,0.9590669699641413,0.9358347037018551,0.9378944338167442,0.95,0.9469102790158784,0.6014431825805668,0.601627652387359,0.6389496717724289,0.9386935508763944,0.857154421482562,0.8586360039433224,0.9520159435842404,0.766895288620534,0.755400396864415,0.7547776938358656,0.7987220447284346,0.7381461221580757,0.7320436579820604,0.7717252396166134
10,0.00075,0.25679375936535065,0.5176256063815894,0.8479770490559787,0.9657438019555592,0.9277068148671176,0.9279908089020634,0.9432907348242812,0.949230759664623,0.532834743266869,0.5324362829633782,0.6258205689277899,0.9432163358011814,0.7986991628114064,0.7984652792800784,0.9376053962900506,0.7702766566407212,0.7730513794387273,0.7734302490403936,0.797444089456869,0.6932174218389088,0.6887320070334653,0.7218849840255591
