epoch,lr,train_loss,val_loss,val_weighted_score,train_action_w_f1,val_action_w_f1,val_action_c_f1,val_action_c_acc,train_gaze_w_f1,val_gaze_w_f1,val_gaze_c_f1,val_gaze_c_acc,train_hands_w_f1,val_hands_w_f1,val_hands_c_f1,val_hands_c_acc,train_talk_w_f1,val_talk_w_f1,val_talk_c_f1,val_talk_c_acc,val_gaze_bin_w_f1,val_gaze_bin_c_f1,val_gaze_bin_c_acc
1,0.00075,1.1750974647056898,0.4592702448688743,0.8150086182710695,0.7718301078333386,0.8779886530450856,0.8770899877081912,0.9145367412140575,0.6710198867544622,0.5477238346705016,0.549643979064277,0.6258205689277899,0.7187643799327522,0.813153253073916,0.813161625257771,0.8922275026828147,0.7111501077735946,0.7456213282509985,0.7456573497983408,0.7771565495207667,0.5990509131135926,0.5945500836236192,0.6115015974440895
2,0.00075,0.7001180747932194,0.4132704164543058,0.8331176628331288,0.8702839238632291,0.896716357311982,0.8961239079274076,0.9297124600638977,0.802871308488805,0.530796328872798,0.531324020638882,0.6192560175054704,0.8174428402003259,0.8848244297823086,0.8844479098562104,0.9558485359497164,0.7430696638870173,0.7531490729617483,0.7537506640498044,0.7861022364217253,0.619046842605645,0.6152563556399342,0.6413738019169329
3,0.00075,0.5582163179973219,0.43903427223164093,0.8495536150311808,0.8974035232944693,0.9148179204870115,0.9140494319162311,0.9333865814696486,0.8595589670827767,0.5661941364937908,0.5629470136261663,0.6323851203501094,0.8653350641802537,0.8715639578480446,0.870714855171121,0.9349992334815269,0.7486259576637752,0.763571109306923,0.764109502575641,0.786741214057508,0.6050188126198022,0.6003042476833254,0.6191693290734824
4,0.00075,0.4492619438899045,0.42151672341921026,0.853591292871567,0.9188718621309401,0.9223236247122029,0.9222879033622123,0.939297124600639,0.8987415269612904,0.5196783770047739,0.5223995705335801,0.612691466083151,0.8825413605346674,0.918641912189634,0.9178799807039719,0.9612141652613828,0.7534622334050212,0.7563911571201885,0.7568365373516858,0.7870607028753993,0.6883957189263349,0.6840281375209791,0.7238019169329073
5,0.00075,0.39122161927151317,0.44268023820768904,0.8685211056233293,0.9313981799216203,0.9363966287845702,0.9347029362336748,0.9507987220447285,0.9141397551084844,0.5756165849849828,0.5755444613081228,0.6280087527352297,0.8963109333089901,0.9020437259423613,0.9018486340459024,0.954622106392764,0.7581560304607238,0.7536984929293138,0.7542503531789666,0.7797124600638977,0.640033914539478,0.632764752448259,0.6560702875399361
6,0.00075,0.3637115431053644,0.42012040255262667,0.8737055896988102,0.9401345955055181,0.9363263396662059,0.9359926128608407,0.9482428115015974,0.9257370601713476,0.6303491169928578,0.6338833942231491,0.6608315098468271,0.912448309220133,0.8545036601247854,0.8527563331117664,0.9475701364402882,0.760984287402908,0.763088745656632,0.7630523650314546,0.7910543130990415,0.6733290745459354,0.6688906641718347,0.7011182108626198
7,0.00075,0.3201217427560853,0.4897299864131275,0.8560868263729035,0.9488659722631951,0.9318444087251367,0.9327076328852555,0.9455271565495208,0.932006059355778,0.5297848018418096,0.5268104154836437,0.6170678336980306,0.9247253928218511,0.8641699514831227,0.8625459367651069,0.9521692472788594,0.7638117978285256,0.7588279547966128,0.7583065470833485,0.7845047923322683,0.6331432989956594,0.6275475715538352,0.6517571884984026
8,0.00075,0.28864164908211676,0.5255727738015081,0.8604153716445602,0.9540128003415127,0.92601511591034,0.9263718054659141,0.9482428115015974,0.94245142051064,0.649360364338427,0.6497469412154678,0.6958424507658644,0.9326880453950378,0.7650967120519625,0.7655527907530735,0.9417445960447647,0.7656264144770446,0.7583297052940259,0.7587557512158556,0.7819488817891374,0.6405276598869054,0.6362900111383378,0.668849840255591
9,0.00075,0.27227001429499886,0.5552678822909896,0.8515308302718504,0.9613384596508125,0.9228900538084749,0.9240931161554147,0.9444089456869009,0.9471661131854455,0.5522371791967768,0.5481196419021684,0.6345733041575492,0.9412440694451593,0.8437484666401255,0.8432214755104235,0.9514027288057643,0.7679890136648407,0.761835712357511,0.7625111025338498,0.7861022364217253,0.6503335479537551,0.6452488007998213,0.6731629392971246
10,0.000375,0.24369848746129705,0.6389866069427994,0.8515926141055915,0.9646808549383323,0.9226971799105063,0.9224339198671508,0.9404153354632588,0.9586760098586731,0.5873845687595778,0.5869996119725015,0.6433260393873085,0.94825325253442,0.7966901377976032,0.7966811156054234,0.942971025601717,0.76954863729718,0.7623699126288586,0.7634163368433682,0.7870607028753993,0.6178664149344419,0.6123281415736924,0.6333865814696485
11,0.000375,0.1775896648698598,0.5408826096838368,0.8644388388615913,0.9787936261109205,0.9401968622720649,0.9414129708735781,0.953035143769968,0.9782195564392434,0.5441008932499225,0.5468464857145301,0.6433260393873085,0.9660601720061516,0.8497384603866014,0.8498924269474878,0.9517093361950023,0.7769545031981783,0.7681484601313249,0.7686708739631694,0.7947284345047924,0.6934665519076494,0.6888852479906793,0.7269968051118211
