epoch,lr,train_loss,val_loss,val_weighted_score,train_action_w_f1,val_action_w_f1,val_action_c_f1,val_action_c_acc,train_gaze_w_f1,val_gaze_w_f1,val_gaze_c_f1,val_gaze_c_acc,train_hands_w_f1,val_hands_w_f1,val_hands_c_f1,val_hands_c_acc,train_talk_w_f1,val_talk_w_f1,val_talk_c_f1,val_talk_c_acc,val_gaze_bin_w_f1,val_gaze_bin_c_f1,val_gaze_bin_c_acc
1,0.00075,0.7172431856910441,0.22557479309528963,0.7495939841899324,0.7141460172879696,0.8666020064399043,0.8673466257983516,0.8929771236602143,0.6810415812571822,0.6237479618636206,0.6216232477033276,0.649890590809628,0.6228439566831389,0.8449270984840369,0.8432101654137056,0.907276634940129,0.7026708027251167,0.7480517130384836,0.7479406568698306,0.7750759878419453,0.6256497163540793,0.6220109693210129,0.645976643737002
2,0.00075,0.4082346987610052,0.17580966427732667,0.7147604493940635,0.8422617867753126,0.8978419985411334,0.899222669520507,0.92577187649976,0.8140126302157571,0.5168533657422194,0.5168780213463904,0.6039387308533917,0.7273987123489902,0.8014944012882663,0.802481380138249,0.9190973288302119,0.7315317434985427,0.7464643476577613,0.747821389940944,0.7736362182050872,0.5721271218394806,0.5658640812962029,0.5802271636538154
3,0.00075,0.32487073752226253,0.20656188731086664,0.722833822145491,0.8775311435067945,0.9026390255893982,0.9024192193893963,0.9296112621980483,0.8620406598970243,0.5228282507639683,0.5208268058164083,0.5929978118161926,0.7719889217655197,0.8977834083969476,0.8969822434499943,0.9421246545901136,0.73954685421178,0.7500903431191089,0.7504799726075835,0.7763557830747081,0.5385638154099905,0.533139985112938,0.5418333066709327
4,0.00075,0.26237069947405267,0.15407833209755606,0.778671626287177,0.8982313929314446,0.929015006683587,0.929020961666311,0.9472084466485362,0.8956073907658197,0.6125355382435258,0.6146840104714666,0.6564551422319475,0.8008017083626516,0.9193773205765289,0.9190131412525469,0.9514891003991404,0.7454831328809033,0.7598137855041873,0.7610746352509927,0.7875539913613822,0.6353686859607972,0.6308821699639169,0.6610142377219644
5,0.00075,0.23068465146811246,0.17689927967699892,0.7542466950704098,0.9115779950178577,0.9380753690511857,0.9381532261890311,0.9478483442649176,0.914185203554477,0.5566672600324961,0.556138048751365,0.6345733041575492,0.8238354347044898,0.8831480875855253,0.8832695755968885,0.9393613754989254,0.7487068091277336,0.7533440554720108,0.7530428513477432,0.7761958086706127,0.6721409326080512,0.6673984025482654,0.7040473524236123
6,0.00075,0.20072917618403555,0.16498038220898045,0.8006724016817283,0.9195377256051063,0.9267785976998805,0.9274875071470281,0.9406494960806271,0.9304593887168902,0.660425719312117,0.6639122505075511,0.7155361050328227,0.8416579499520853,0.9385616050478651,0.9385014386934907,0.960546515198035,0.7505925623114638,0.7524944704405239,0.7523487760498624,0.780995040793473,0.6356141917830115,0.6307423585533374,0.6592545192769157
7,0.00075,0.18374865174459337,0.17384104054187555,0.74689515693161,0.930886597913048,0.9283025040387952,0.9287695765423887,0.9451287793952967,0.9372546613987329,0.5441297888348922,0.5441409159617795,0.6280087527352297,0.8525577613850318,0.9244459212578078,0.9235392120563757,0.9573226895916488,0.7514896702484143,0.7579760375422033,0.7581694940383115,0.7862741961286194,0.6217402399604657,0.6162221477627523,0.6434170532714766
8,0.00075,0.16087485110190775,0.1727386602869542,0.7760472817673165,0.9387485532214341,0.9352967147753841,0.9354339165777268,0.9507278835386338,0.9422615074970557,0.5984637812289203,0.6013056795327668,0.6477024070021882,0.8634396758654609,0.9276394696956044,0.9274354186798869,0.9579367516119128,0.7562901186007659,0.7619784469304212,0.7628538516720009,0.7888337865941449,0.6310655955769371,0.625431268168142,0.6578147496400576
9,0.00075,0.1511299438261554,0.22715952960321814,0.7530439658123922,0.943652752518641,0.9082944080261214,0.9060294754546806,0.9387298032314829,0.9495856653429351,0.5814182659968701,0.581905916417382,0.6695842450765864,0.8684053702612953,0.9139155940293086,0.9145551366105904,0.9542523794903285,0.7569254466414801,0.7539035483350858,0.7549056527886909,0.7766757318828987,0.5989435425314804,0.5942058551378546,0.616221404575268
10,0.000375,0.14342729109252703,0.24299383527003904,0.7158240475963048,0.9482479281704886,0.9166408546200128,0.9172091351623628,0.9348904175331947,0.9529757242108511,0.4895155307949315,0.48688839011267177,0.5776805251641138,0.8832938810601808,0.9261228230532291,0.9270179031918951,0.9628492477740251,0.7572764953831008,0.7522787950259918,0.7525853212588888,0.7781155015197568,0.6024349886275626,0.5966195341119984,0.6157414813629819
