epoch,lr,train_loss,val_loss,val_weighted_score,train_action_w_f1,val_action_w_f1,val_action_c_f1,val_action_c_acc,train_gaze_w_f1,val_gaze_w_f1,val_gaze_c_f1,val_gaze_c_acc,train_hands_w_f1,val_hands_w_f1,val_hands_c_f1,val_hands_c_acc,train_talk_w_f1,val_talk_w_f1,val_talk_c_f1,val_talk_c_acc,val_gaze_bin_w_f1,val_gaze_bin_c_f1,val_gaze_bin_c_acc
1,0.00075,1.1918756440132015,0.46474108517031887,0.8351753329537602,0.7733469648529518,0.8900395972737628,0.8894724009066752,0.9159744408945687,0.6738450101429149,0.586085885812885,0.5808240790671219,0.6520787746170679,0.7183655560894052,0.8824941048621495,0.8812023009209825,0.9326996780622413,0.7152103831208796,0.746109492612638,0.7460162073384229,0.7755591054313099,0.6047537919262471,0.5994113395765281,0.6174121405750799
2,0.00075,0.719910905609342,0.45101428645649255,0.854355146583847,0.8752449276513993,0.9191176893587593,0.9181605757716745,0.934185303514377,0.7883311156104983,0.585293223483959,0.5875106822481206,0.6280087527352297,0.8186730040117899,0.8657911988114471,0.8652042056995338,0.942817721907098,0.7437380758506587,0.7391981504555047,0.7399144127300676,0.7605431309904154,0.6469931305621008,0.6429433536286413,0.6696485623003194
3,0.00075,0.5712949783451515,0.47883923738684914,0.8575543511855057,0.8973576328394455,0.9089067526554043,0.9087933754957344,0.9271565495207668,0.8498954461586815,0.6474598459792973,0.6500416474096179,0.6936542669584245,0.8545452783107228,0.8821159973179924,0.8822562017583856,0.9497163881649547,0.7507264306285002,0.7130788517671987,0.7133424210242074,0.7289137380191694,0.7049292953422346,0.6972430819947966,0.729552715654952
4,0.00075,0.48254347897513505,0.4377519371824344,0.8468385622215655,0.9144561660215778,0.9266179984629992,0.9280279610816244,0.9432907348242812,0.8813413398825263,0.5132110579650335,0.505898768004164,0.5557986870897156,0.8784519525223415,0.8325229961793168,0.8343513235269081,0.9302468189483366,0.7533799064470404,0.7576990384899918,0.7579808382222597,0.7805111821086262,0.7376875060154999,0.7326332997369356,0.7725239616613419
5,0.00075,0.42244150778641504,0.559469061676166,0.8258625590922226,0.9280212910110859,0.8884407066322617,0.8884373264952843,0.9238019169329074,0.9040492528732239,0.5439426744027901,0.5422185283998511,0.5929978118161926,0.8920319992480169,0.8513180513399792,0.8510304930045528,0.9474168327456691,0.7562444906011178,0.749348519017859,0.7504120397018152,0.7731629392971247,0.6789572866355218,0.6750425281366061,0.7089456869009585
6,0.00075,0.3742261124811168,0.4536013841931884,0.8474309880939097,0.93729678970491,0.9123936163685038,0.9142533162798714,0.9431309904153354,0.9228199703789615,0.5354306266826444,0.5318065909771402,0.5886214442013129,0.9049891293590187,0.8945470261676451,0.8951166026447155,0.9556952322550973,0.7576859786660484,0.7637694541817315,0.763420355739144,0.7878594249201278,0.7398789548132627,0.7365370370643438,0.7811501597444089
7,0.00075,0.33764329674594984,0.43626450086258134,0.8591159767157722,0.9457817676620845,0.9262969943916672,0.926986551145486,0.9506389776357828,0.9357711289107647,0.567286368498864,0.5714068908856266,0.6192560175054704,0.9153299237933542,0.8650153369997375,0.8663200515793107,0.9530890694465737,0.7611295364558032,0.7570014536527443,0.7576470424631436,0.7838658146964856,0.7329880150406268,0.7284709889107994,0.7706070287539936
8,0.00075,0.3048456395383441,0.4885386430806557,0.8430035198937839,0.9533619344557923,0.9135235687531782,0.9143662117512086,0.9410543130990415,0.9371777205601346,0.5333325524352577,0.5327699830365402,0.6214442013129103,0.9270399959749697,0.8468005349352677,0.8495121405035435,0.946956921661812,0.7634595761956326,0.7614423363675267,0.7616092032420512,0.7859424920127795,0.7670528277567329,0.7623347814532182,0.807667731629393
9,0.00075,0.29032562333320766,0.48708062700418975,0.8646340469708566,0.9564765021216467,0.9282327500157597,0.9286183043182598,0.942332268370607,0.9413465980192517,0.5985384541507545,0.6000282382495574,0.6739606126914661,0.9385693583621953,0.8665458705379249,0.8659208840542967,0.9472635290510502,0.7649002824428658,0.7599539460908025,0.7600981961042281,0.7861022364217253,0.767215179502494,0.7646476351022229,0.8108626198083068
10,0.00075,0.2492224308227917,0.5875083502299367,0.8345449139925306,0.9629639830932841,0.9217157898280912,0.9228945105572202,0.9455271565495208,0.9563696972789122,0.5097406254726327,0.5043194395714652,0.5842450765864332,0.9459982458048534,0.7438915145823333,0.7443729696859835,0.9383719147631457,0.7683167033604966,0.7681002336889253,0.7686708739631694,0.7947284345047924,0.7422162389783029,0.7378262504367963,0.7824281150159744
11,0.00075,0.23841997101277415,0.5362045443807136,0.844819796421614,0.9687220441315357,0.9255573875579676,0.9273986370680688,0.9480830670926518,0.95369004623404,0.48657785101038925,0.4881734780147652,0.5951859956236324,0.9438118172148255,0.8432239413299976,0.8412186053922862,0.9495630844703358,0.7707870221837364,0.765333426910489,0.7658573646504494,0.7915335463258786,0.7621050729573433,0.7584833702882483,0.8054313099041533
12,0.00075,0.22631455895238936,0.5657683112362455,0.8501409673528129,0.9699999925796677,0.9287057827369299,0.9292488400422747,0.9439297124600639,0.9632122839512282,0.5451389507987101,0.5457427802807531,0.6192560175054704,0.9559855715792158,0.7903138489055325,0.7940945453313876,0.9383719147631457,0.7741223074802728,0.7674688727501207,0.7679181549593799,0.794888178913738,0.7421370308863056,0.7375796666497441,0.7805111821086262
13,0.00075,0.21632316757908415,0.4885574656377982,0.8798275136093838,0.9727831244477696,0.9383892291973258,0.9378203708949227,0.9485623003194888,0.9588839244206164,0.647150399656801,0.646281284068214,0.6608315098468271,0.9598661593551644,0.881585463876491,0.8828263360556298,0.9509428177219071,0.7740446695204022,0.7617450995537903,0.7625685553428586,0.7869009584664537,0.7331130159164316,0.7302356789651567,0.7717252396166134
14,0.00075,0.1992522438647893,0.5346266454773118,0.8495731546136879,0.9755279411204075,0.9290388047081968,0.9309624264056123,0.9432907348242812,0.9623732317034653,0.5319432519526606,0.5319412364408713,0.6061269146608315,0.9601569581802689,0.7940283500287295,0.7938522039570883,0.9418978997393838,0.7788457697672933,0.7746212219780017,0.7744610053583927,0.7993610223642172,0.7259298217420629,0.7209671050269837,0.7619808306709265
15,0.00075,0.18593428062374884,0.573234261736816,0.8450515710473879,0.9768588506420541,0.9131426281617028,0.9168526910206403,0.944888178913738,0.9697097472401336,0.5361924891514145,0.53729061029301,0.6017505470459519,0.9650640746763988,0.8380492641986232,0.840077777633388,0.9491031733864786,0.7824866939408368,0.7725006840301756,0.7730663605129915,0.8001597444089457,0.7568597037792077,0.7498608812894527,0.7916932907348243
16,0.00075,0.1731528364092303,0.640884821064704,0.8362590545885049,0.97893319171552,0.9093482823952993,0.9095586589014458,0.9388178913738019,0.9781044949184212,0.5129437713811603,0.5127075901625087,0.5995623632385121,0.968560203357346,0.8484119208717982,0.8480964751925177,0.950636210332669,0.7815510699625803,0.7570860683752145,0.7570441462772954,0.779073482428115,0.7489423489457,0.745282958471715,0.7888178913738019
17,0.000375,0.16732854793191781,0.6351223083156325,0.8416333135823405,0.9809232000342472,0.9219797026261068,0.9212161541748319,0.9469648562300319,0.9767628999170636,0.5108030424381197,0.5120775961682272,0.5908096280087527,0.9714634647009662,0.8112547413821879,0.8124995657916149,0.9432776329909551,0.7871330147665674,0.7745963777012357,0.774408193111253,0.8039936102236421,0.743352125365907,0.7365915739289179,0.7784345047923322
18,0.000375,0.12092021198544618,0.7801514957764041,0.8293897688559244,0.9894891898006367,0.9129387939860322,0.9120143747051465,0.9402555910543131,0.9902805397203023,0.49412651436614863,0.49329556647584005,0.562363238512035,0.9809447735345719,0.785467240663494,0.7866157702008705,0.9446573662425265,0.7993366444960597,0.7672466428735842,0.7664758914171784,0.7968051118210863,0.7159863590069222,0.7096605486446037,0.7501597444089457
19,0.000375,0.11604526668092163,0.7297419856604391,0.8375432455852966,0.9909375300532389,0.9167624834654565,0.917885496970316,0.9394568690095847,0.9877225481918757,0.5049648882405281,0.4978001151029053,0.5776805251641138,0.9829986707545795,0.8209203829621872,0.8207697005784034,0.9483366549133834,0.8022064137482616,0.765964496560122,0.7655282076559873,0.7984025559105431,0.7368895013646556,0.7318477046930341,0.776517571884984
20,0.000375,0.1101073483745291,0.7136057893333837,0.8427676288054761,0.9920551325300292,0.924826597372034,0.9244723811720971,0.9453674121405751,0.9907424257892686,0.5069105464697342,0.5097085198234452,0.5864332603938731,0.9839847348745426,0.8072617153905377,0.8066735236509137,0.9443507588532883,0.8049669973141116,0.7707716158347044,0.7702666329280001,0.805111821086262,0.728220140587293,0.7244288173630675,0.7707667731629393
21,0.0001875,0.11065558667796645,0.6635489003510252,0.8515807394526028,0.9922049261061574,0.929062752445943,0.9294627391849845,0.944888178913738,0.9883241662075002,0.5321473967186502,0.5369643493940033,0.6083150984682714,0.9846673486931639,0.8168757411097669,0.8172386642016222,0.946803617967193,0.8120833167484311,0.7724457739319848,0.7737660638770214,0.8054313099041533,0.7506951613598271,0.7465539568388797,0.7966453674121405
