epoch,lr,train_loss,val_loss,val_weighted_score,train_action_w_f1,val_action_w_f1,val_action_c_f1,val_action_c_acc,train_gaze_w_f1,val_gaze_w_f1,val_gaze_c_f1,val_gaze_c_acc,train_hands_w_f1,val_hands_w_f1,val_hands_c_f1,val_hands_c_acc,train_talk_w_f1,val_talk_w_f1,val_talk_c_f1,val_talk_c_acc,val_gaze_bin_w_f1,val_gaze_bin_c_f1,val_gaze_bin_c_acc
1,0.00075,1.1794748138231734,0.47192892912780565,0.8361909212239641,0.7633988646519594,0.8958283301694802,0.8957128041148121,0.9177579048227403,0.6901537121805209,0.6013711948034206,0.6004738382900034,0.6761487964989059,0.7194109132479013,0.8320713379005454,0.8318127584807506,0.9137164750957855,0.710161538954027,0.7183019687599731,0.7187921350404003,0.7416160970935803,0.5364691087044362,0.5323467946320993,0.5407218141168956
2,0.00075,0.6920748803942302,0.45748474078810913,0.8411834744244754,0.8696269306972622,0.9176078543267018,0.9182753943231726,0.9353241775790482,0.8145179168111893,0.47448199979291633,0.4760482649215702,0.5733041575492341,0.8261588742493503,0.8915809049940213,0.8912280932718679,0.9480459770114943,0.7403363573488337,0.7576003442826464,0.7572129866566457,0.7799425103800702,0.6195883046952613,0.6149044703532426,0.6381347812200575
3,0.00075,0.5491204760100031,0.4788889320287207,0.8509286465722243,0.8982733234245931,0.9170545652178833,0.9170395153788984,0.9367614180772916,0.8708937982223666,0.5371270803302914,0.5370977455460699,0.6017505470459519,0.8579714023928662,0.9067426260773988,0.9058704259605486,0.957088122605364,0.7474650818288004,0.7564192646518046,0.7569856275806051,0.7802618971574576,0.6036369439040228,0.5987437273796951,0.6196103481315873
4,0.00075,0.46309603087577333,0.44505161290938383,0.8519327690731244,0.9198714450898955,0.9174245282736228,0.9166757359619545,0.9391568189076972,0.8860377829497051,0.5466519880217781,0.5418088904966025,0.6039387308533917,0.8815719872334526,0.915481993961924,0.91346864116338,0.9603065134099616,0.7546326288289544,0.7530462081086222,0.7528311241785588,0.7880868732034494,0.7650874901489836,0.7608105766274784,0.8117214947301181
5,0.00075,0.40057363506470817,0.42268045540139176,0.8584505471046417,0.9318248990027823,0.9222902096744936,0.9244676058123816,0.9351644841903545,0.9135972178179751,0.519090627432414,0.5244115123172279,0.6148796498905909,0.8989514831317633,0.942769352779854,0.9427490325796427,0.9656704980842912,0.7558393479426988,0.7669744966131619,0.7677318586085231,0.7901628872564675,0.6499975829035961,0.6428835791017329,0.6713510060683487
6,0.00075,0.33944812863588375,0.46040598730003607,0.8722732811392933,0.9415145436711991,0.9301084117672228,0.9299230900398395,0.9463430213989141,0.9360698972986179,0.6043916542760185,0.6038715621910677,0.6477024070021882,0.908730704699708,0.932680392414292,0.9326793392182756,0.963984674329502,0.7612974952171943,0.7492555898678495,0.7495689972183561,0.770839987224529,0.7092282720105787,0.7050507802554964,0.7422548706483552
7,0.00075,0.3146720929373946,0.45917398261475467,0.8644946217035875,0.951643020326345,0.9342002235694292,0.9338108805107346,0.9453848610667518,0.9382637271763546,0.5774858680036457,0.5768146931304378,0.6608315098468271,0.9205569855112129,0.8598574997876758,0.8587026691090375,0.9495785440613027,0.7633391511295755,0.7685189832646113,0.7686906893120796,0.7911210475886298,0.7152028018218892,0.7096146022266585,0.7449696582561482
8,0.00075,0.2940013845726157,0.47812510222759724,0.8501926692006679,0.9571267379918541,0.91395196173651,0.912493809178341,0.9380389651868413,0.9454926418445709,0.5486169947355504,0.5489093907522505,0.6455142231947484,0.9274176371068625,0.9128117866550253,0.9125211132704214,0.9604597701149425,0.7652951826800589,0.7577020308497042,0.7571696567189925,0.7863302459278186,0.7556149785931097,0.749315039976685,0.7923985946981795
9,0.00075,0.26367582743447304,0.4819253942182773,0.8577216462186221,0.9639125127419859,0.9162142199151052,0.9183385294342375,0.9439476205685084,0.9523151753423069,0.5919139031979135,0.5974996109100201,0.649890590809628,0.9436357233265978,0.8776918478784257,0.8775087535703516,0.9511111111111111,0.7667800004821135,0.7500811691734237,0.750177172422352,0.7809006707122325,0.7253475758983503,0.7206172682235545,0.7572660491855637
10,0.000375,0.25148929768137823,0.5014799826531051,0.8559324611049492,0.9657839074440537,0.9425448459451853,0.9422366920492824,0.9540083040562121,0.95213763331543,0.47932764610762413,0.4757125683762404,0.5842450765864332,0.943910960390673,0.8654193255777711,0.8657666965576918,0.9478927203065134,0.7686126466760783,0.7686715756793709,0.7686644351649304,0.7922389013094858,0.7518826721439094,0.7479230267600838,0.7944746087511977
11,0.000375,0.1708688769941344,0.5456810415445517,0.8477698531164277,0.9808166037611656,0.9248827772528837,0.9250250759177667,0.9482593420632386,0.9804646272894679,0.5351364645980191,0.534127353955927,0.6236323851203501,0.9645204882417275,0.8259158031991092,0.826866047352174,0.9491187739463601,0.7792913526382613,0.748036574212559,0.7489318429076928,0.7890450335356116,0.7523371413315347,0.747086754655222,0.794314915362504
