epoch,lr,train_loss,val_loss,val_weighted_score,train_action_w_f1,val_action_w_f1,val_action_c_f1,val_action_c_acc,train_gaze_w_f1,val_gaze_w_f1,val_gaze_c_f1,val_gaze_c_acc,train_hands_w_f1,val_hands_w_f1,val_hands_c_f1,val_hands_c_acc,train_talk_w_f1,val_talk_w_f1,val_talk_c_f1,val_talk_c_acc,val_gaze_bin_w_f1,val_gaze_bin_c_f1,val_gaze_bin_c_acc
1,0.00075,1.1323015474304674,0.4510631139336223,0.7580830312311523,0.7781381863215269,0.917467907803978,0.9173941560142974,0.9385698288273876,0.6760139601188726,0.6162066682792662,0.6159938024935594,0.6411378555798687,0.7346590725058402,0.8676533891009843,0.8679213432436416,0.9306109917101627,0.7255269457828738,0.7546937861094387,0.754793718182152,0.7793952967525196,0.5869317700374304,0.5823784828904852,0.5971844504879219
2,0.00075,0.6572938281771369,0.47290130097643734,0.7173002155189347,0.8793992794207525,0.907527034196627,0.9079226405193283,0.930891057430811,0.8103675849705351,0.5204547562712685,0.5223500834820858,0.5754923413566739,0.8425669334423589,0.9014147172771032,0.8999253946005047,0.9570156585815167,0.7542531944917312,0.7488451693747076,0.7487707660612197,0.7784354503279475,0.5969428199256646,0.5912715990422862,0.6083826587745961
3,0.00075,0.4959768413293512,0.48272962338944747,0.7623615989052996,0.9098945701904614,0.8982233224000166,0.8976314367424887,0.9292913133898576,0.8703912754242543,0.6234008085993641,0.6222461735490898,0.6761487964989059,0.8704499339719907,0.9115060327889872,0.911880959484547,0.9567086275713848,0.7635723779927783,0.7622855315532171,0.7627924586278039,0.789793633018717,0.6603997520861987,0.6565626673611278,0.6910894256918892
4,0.00075,0.41870154360608713,0.4253050361925427,0.7394271031332753,0.9282139664418355,0.9208211538287191,0.9207091951107041,0.9371300591905295,0.9021123722083689,0.559488356039522,0.5592989191864118,0.6039387308533917,0.9031078477659173,0.8995921098899041,0.9001762320365828,0.9570156585815167,0.766879485465358,0.764760491624005,0.765033961606913,0.793952967525196,0.6636148178171646,0.6593554149810632,0.699728043513038
5,0.00075,0.36203949645176486,0.46147793482349514,0.7650415741986669,0.9392977755925365,0.9238412916657919,0.9227903957315412,0.940169572868341,0.9218199132893431,0.6336967409013222,0.6364796040009758,0.6717724288840262,0.9206762235649819,0.8390159770298561,0.8382125504362182,0.92109303039607,0.7733618780503646,0.759886328825033,0.760567511133327,0.7825947848344265,0.6070168749510402,0.604514585296803,0.6290193569028956
6,0.00075,0.30259820215627603,0.49468688047444315,0.7672561033363291,0.9485957929555205,0.9171126402686376,0.9170988233519787,0.9371300591905295,0.935776630672345,0.6456375951778733,0.6393880654128834,0.6761487964989059,0.9240034635960119,0.8566374653415046,0.8569674192448183,0.9496469143383481,0.7750095991937049,0.7578234873802356,0.7585671400821521,0.7825947848344265,0.48128006882981805,0.4762500002573298,0.47912334026555753
7,0.00075,0.28389889376424116,0.46865510212556094,0.7717493691946159,0.9560720789329955,0.9223187112017389,0.9226006639213086,0.9446488561830108,0.9404624990200134,0.6398134324162547,0.6425887073486903,0.6761487964989059,0.933572676779409,0.8598146727470205,0.8607932682881638,0.9510285538839423,0.7804826527157458,0.7666493976318324,0.766852614680881,0.7878739401695729,0.5788761064749398,0.5735272936770848,0.5896656534954408
8,0.00075,0.2594050475623947,0.5651869437300575,0.7440382129291446,0.962898887172109,0.9008260401894366,0.9006194388433593,0.9302511598144297,0.9461057798596832,0.6053183361418122,0.6071722087582965,0.6564551422319475,0.9399649890631768,0.8266085606212612,0.8235179518948599,0.9428922321154437,0.7827204229139835,0.7719800414599935,0.7709719455067452,0.7966725323948168,0.5749824360523268,0.5716488825701428,0.5896656534954408
9,0.00075,0.22779486526171744,0.6224252823191013,0.7309955186596035,0.9683592805820038,0.8998704688206367,0.9011170930678649,0.9417693169092946,0.9535453847963181,0.5640149938447274,0.5628294075016018,0.649890590809628,0.9504326063890436,0.868457290612186,0.8702139620552526,0.9522566779244703,0.7862547854051889,0.7681913396137539,0.7685506305523535,0.7960326347784354,0.6495000292981079,0.6438044619248195,0.6741321388577828
10,0.00075,0.21759892155840171,0.5040396301265677,0.784245135894724,0.969809288242838,0.9309802487113903,0.9293176588665532,0.9430491121420572,0.9574787347375566,0.6484937379079024,0.6481157531899648,0.6761487964989059,0.9560683898557568,0.9078785403554026,0.9080743458990588,0.9582437826220448,0.7906053856936006,0.7763554948840079,0.7758659741441518,0.7976323788193889,0.6858202908526594,0.6823019828771795,0.7224444088945768
11,0.00075,0.19942799109331882,0.5005117093904738,0.7582747888843551,0.9751592355666915,0.9377396700138498,0.9378402215042154,0.9515277555591105,0.96202211586187,0.6353458425834805,0.6332021694312945,0.6608315098468271,0.9525349232995842,0.7693386421776187,0.7693623102198597,0.935062941357077,0.7952303320352301,0.7653490760891771,0.7657739965602891,0.8093105103183491,0.6444803687982639,0.6403718997857135,0.6722124460086386
